date,sales,onpromotion,transactions,dcoilwtico,year,month,day,dayofweek,is_weekend
2017-04-05,846631.307907,15094,85255.0,51.14,2017,4,5,2,0
2017-04-06,683059.570103,6973,80775.0,51.69,2017,4,6,3,0
2017-04-07,765502.211925,12478,85781.0,52.25,2017,4,7,4,0
2017-04-08,988591.469958,7567,98033.0,52.25,2017,4,8,5,1
2017-04-09,1101713.657101,8423,94617.0,52.25,2017,4,9,6,1
2017-04-10,739392.130988,6662,81868.0,53.06,2017,4,10,0,0
2017-04-11,741331.430196,9681,84105.0,53.38,2017,4,11,1,0
2017-04-12,791762.312883,18094,84052.0,53.12,2017,4,12,2,0
2017-04-13,737029.565183,10215,90752.0,53.19,2017,4,13,3,0
2017-04-14,740889.486829,15812,86517.0,53.19,2017,4,14,4,0
2017-04-15,898610.217928,10690,97165.0,53.19,2017,4,15,5,1
2017-04-16,985493.795113,11676,90664.0,53.19,2017,4,16,6,1
2017-04-17,775916.9059055,10152,83043.0,52.62,2017,4,17,0,0
2017-04-18,717196.315762,11980,80334.0,52.46,2017,4,18,1,0
2017-04-19,735733.2142477001,19618,78999.0,50.49,2017,4,19,2,0
2017-04-20,675804.0219027,11231,82905.0,50.26,2017,4,20,3,0
2017-04-21,795795.893872,18291,90055.0,49.64,2017,4,21,4,0
2017-04-22,974952.817869,12972,101125.0,49.64,2017,4,22,5,1
2017-04-23,1140070.2748035,14276,101186.0,49.64,2017,4,23,6,1
2017-04-24,755072.530945,12476,81901.0,48.9,2017,4,24,0,0
2017-04-25,718996.080637,14844,82193.0,49.22,2017,4,25,1,0
2017-04-26,781159.2829995,21140,84709.0,49.22,2017,4,26,2,0
2017-04-27,624910.0260955,12602,78971.0,48.96,2017,4,27,3,0
2017-04-28,797636.6251025,18991,87474.0,49.31,2017,4,28,4,0
2017-04-29,1068279.815941,13643,104870.0,49.31,2017,4,29,5,1
2017-04-30,1041249.2479705,14204,96514.0,49.31,2017,4,30,6,1
2017-05-01,1306699.366897,12733,106440.0,48.83,2017,5,1,0,0
2017-05-02,907324.094113,14155,88668.0,47.65,2017,5,2,1,0
2017-05-03,924247.257204,21181,89713.0,47.79,2017,5,3,2,0
2017-05-04,716654.608983,10040,81957.0,45.55,2017,5,4,3,0
2017-05-05,780798.407016,15908,85333.0,46.23,2017,5,5,4,0
2017-05-06,1039417.861868,10346,104203.0,46.23,2017,5,6,5,1
2017-05-07,1227380.607924,11503,103210.0,46.23,2017,5,7,6,1
2017-05-08,776307.495015,9552,84221.0,46.46,2017,5,8,0,0
2017-05-09,715811.198881,12040,82345.0,45.84,2017,5,9,1,0
2017-05-10,766101.907094,20292,83637.0,47.28,2017,5,10,2,0
2017-05-11,648650.413039,11109,81476.0,47.81,2017,5,11,3,0
2017-05-12,764812.415784,16721,91482.0,47.83,2017,5,12,4,0
2017-05-13,1116976.891153,12225,121889.0,47.83,2017,5,13,5,1
2017-05-14,884199.9138385,12682,101257.0,47.83,2017,5,14,6,1
2017-05-15,823035.572122,11265,83716.0,48.86,2017,5,15,0,0
2017-05-16,807803.8950783,13685,85528.0,48.64,2017,5,16,1,0
2017-05-17,841407.607944,18617,85560.0,49.04,2017,5,17,2,0
2017-05-18,628487.989962,10594,77561.0,49.36,2017,5,18,3,0
2017-05-19,773775.4378677,15706,86286.0,50.32,2017,5,19,4,0
2017-05-20,1035667.381833,10841,101709.0,50.32,2017,5,20,5,1
2017-05-21,1201938.886229,12033,101626.0,50.32,2017,5,21,6,1
2017-05-22,778935.156126,10039,84049.0,50.81,2017,5,22,0,0
2017-05-23,723151.767982,12292,82008.0,51.12,2017,5,23,1,0
2017-05-24,746303.6271255,20850,81879.0,50.99,2017,5,24,2,0
2017-05-25,620108.24391,9527,78501.0,48.57,2017,5,25,3,0
2017-05-26,984511.1521135,16458,96455.0,49.58,2017,5,26,4,0
2017-05-27,932219.893144,10604,96509.0,49.58,2017,5,27,5,1
2017-05-28,1061771.636907,11854,94970.0,49.58,2017,5,28,6,1
2017-05-29,776813.137038,10056,83121.0,49.58,2017,5,29,0,0
2017-05-30,742471.2769905,12281,83210.0,49.63,2017,5,30,1,0
2017-05-31,858062.149411,17457,93365.0,48.29,2017,5,31,2,0
2017-06-01,766859.172845,3498,90171.0,48.32,2017,6,1,3,0
2017-06-02,918421.319125,13480,91840.0,47.68,2017,6,2,4,0
2017-06-03,1176138.109152,9337,106965.0,47.68,2017,6,3,5,1
2017-06-04,1376511.520495,10512,106972.0,47.68,2017,6,4,6,1
2017-06-05,912693.8511,8750,88273.0,47.4,2017,6,5,0,0
2017-06-06,805546.647956,11319,84447.0,48.13,2017,6,6,1,0
2017-06-07,842979.8370823,17369,85758.0,45.8,2017,6,7,2,0
2017-06-08,667099.801025,10621,78500.0,45.68,2017,6,8,3,0
2017-06-09,795116.1360699,15713,87431.0,45.82,2017,6,9,4,0
2017-06-10,993732.684049,11792,99716.0,45.82,2017,6,10,5,1
2017-06-11,1213673.946877,13187,100856.0,45.82,2017,6,11,6,1
2017-06-12,768349.7589517,10854,81080.0,46.1,2017,6,12,0,0
2017-06-13,729412.959849,13186,81063.0,46.41,2017,6,13,1,0
2017-06-14,785885.9088963,20019,82752.0,44.79,2017,6,14,2,0
2017-06-15,660338.346974,10081,81831.0,44.47,2017,6,15,3,0
2017-06-16,834786.4275550001,15820,92852.0,44.73,2017,6,16,4,0
2017-06-17,1096133.5508865,11567,114201.0,44.73,2017,6,17,5,1
2017-06-18,965144.121179,12259,99193.0,44.73,2017,6,18,6,1
2017-06-19,791146.393731,10399,82891.0,44.24,2017,6,19,0,0
2017-06-20,787326.7170395,13072,83508.0,43.34,2017,6,20,1,0
2017-06-21,766159.0112892,21009,82929.0,42.48,2017,6,21,2,0
2017-06-22,609868.8309586,11621,77639.0,42.53,2017,6,22,3,0
2017-06-23,761049.7450639,17672,86346.0,42.86,2017,6,23,4,0
2017-06-24,963268.227135,12262,99057.0,42.86,2017,6,24,5,1
2017-06-25,1092610.858614,13371,95082.0,42.86,2017,6,25,6,1
2017-06-26,755367.8450665,10857,81443.0,43.24,2017,6,26,0,0
2017-06-27,682218.468913,13169,79226.0,44.25,2017,6,27,1,0
2017-06-28,731896.9850105,20138,80551.0,44.74,2017,6,28,2,0
2017-06-29,630811.802872,13403,77922.0,44.88,2017,6,29,3,0
2017-06-30,802273.1392327,18245,88368.0,46.02,2017,6,30,4,0
2017-07-01,1207529.921868,13017,108993.0,46.02,2017,7,1,5,1
2017-07-02,1296379.2175535,13882,104392.0,46.02,2017,7,2,6,1
2017-07-03,925143.408816,12329,90976.0,46.02,2017,7,3,0,0
2017-07-04,832359.2860137,14888,89109.0,46.02,2017,7,4,1,0
2017-07-05,844301.613116,23049,89085.0,45.11,2017,7,5,2,0
2017-07-06,700272.0099567,13192,82927.0,45.52,2017,7,6,3,0
2017-07-07,805792.302193,18485,89467.0,44.25,2017,7,7,4,0
2017-07-08,998347.1930085,13428,101349.0,44.25,2017,7,8,5,1
2017-07-09,1100833.322376,14273,97757.0,44.25,2017,7,9,6,1
2017-07-10,804158.8610365,12239,85547.0,44.4,2017,7,10,0,0
2017-07-11,730534.767701,14429,83071.0,45.06,2017,7,11,1,0
2017-07-12,748799.9959087,20226,84155.0,45.48,2017,7,12,2,0
2017-07-13,629651.3629294999,10199,78720.0,46.06,2017,7,13,3,0
2017-07-14,765489.6173932999,16059,87671.0,46.53,2017,7,14,4,0
2017-07-15,969077.125075,11079,100293.0,46.53,2017,7,15,5,1
2017-07-16,1100803.699023,11720,96119.0,46.53,2017,7,16,6,1
2017-07-17,818325.522149,10056,85477.0,46.02,2017,7,17,0,0
2017-07-18,730133.70894,12065,82267.0,46.4,2017,7,18,1,0
2017-07-19,767978.778078,18201,83265.0,47.1,2017,7,19,2,0
2017-07-20,688288.067857,10708,82423.0,46.73,2017,7,20,3,0
2017-07-21,782418.2992188,15340,88613.0,45.78,2017,7,21,4,0
2017-07-22,932902.046681,10070,97358.0,45.78,2017,7,22,5,1
2017-07-23,1024288.741245,10870,94170.0,45.78,2017,7,23,6,1
2017-07-24,816564.327096,9448,85120.0,46.21,2017,7,24,0,0
2017-07-25,713581.632609,11325,81930.0,47.77,2017,7,25,1,0
2017-07-26,740653.044167,18725,82113.0,48.58,2017,7,26,2,0
2017-07-27,659849.8270588,8001,78743.0,49.05,2017,7,27,3,0
2017-07-28,835099.6822035,13850,89197.0,49.72,2017,7,28,4,0
2017-07-29,1032310.865737,9099,100227.0,49.72,2017,7,29,5,1
2017-07-30,1123752.4779517,10227,94899.0,49.72,2017,7,30,6,1
2017-07-31,885856.8408705,8649,88593.0,50.21,2017,7,31,0,0
2017-08-01,988527.763204,10150,92083.0,49.19,2017,8,1,1,0
2017-08-02,964712.016051,16524,93023.0,49.6,2017,8,2,2,0
2017-08-03,728068.485132,7859,85521.0,49.03,2017,8,3,3,0
2017-08-04,827775.686128,14193,91305.0,49.57,2017,8,4,4,0
2017-08-05,965693.650492,8684,101108.0,49.57,2017,8,5,5,1
2017-08-06,1049559.164277,9565,96162.0,49.57,2017,8,6,6,1
2017-08-07,797464.963817,8209,87072.0,49.37,2017,8,7,0,0
2017-08-08,717766.3491055,10638,83422.0,49.07,2017,8,8,1,0
2017-08-09,734139.67401,16117,85452.0,49.59,2017,8,9,2,0
2017-08-10,651386.9119697,7917,83064.0,48.54,2017,8,10,3,0
2017-08-11,826373.722022,14179,89551.0,48.81,2017,8,11,4,0
2017-08-12,792630.5350785,8312,89927.0,48.81,2017,8,12,5,1
2017-08-13,865639.677471,9283,85993.0,48.81,2017,8,13,6,1
2017-08-14,760922.4060808,8043,85448.0,47.59,2017,8,14,0,0
2017-08-15,762661.935939,10605,86561.0,47.57,2017,8,15,1,0
